Title,Title_URL,Field1,Field2
BLU Studio 6.0 LTE,https://www.phonearena.com/phones/BLU-Studio-6.0-LTE_id9107,Hardware,"Qualcomm Snapdragon 400
2GB RAM"
BLU Studio 6.0 LTE,https://www.phonearena.com/phones/BLU-Studio-6.0-LTE_id9107,Storage,"16GB, microSDXC"
BLU Studio 6.0 LTE,https://www.phonearena.com/phones/BLU-Studio-6.0-LTE_id9107,Battery,3200 mAh
Celkon Q40+,https://www.phonearena.com/phones/Celkon-Q40+_id9069,OS,"Android 4.4
"
Celkon Q40+,https://www.phonearena.com/phones/Celkon-Q40+_id9069,Display,"4.0 inches
800 x 480 pixels
"
Celkon Q40+,https://www.phonearena.com/phones/Celkon-Q40+_id9069,Camera,"5 MP (Single camera)
"
Celkon Q40+,https://www.phonearena.com/phones/Celkon-Q40+_id9069,Hardware,"
1GB RAM"
Celkon Q40+,https://www.phonearena.com/phones/Celkon-Q40+_id9069,Storage,"8GB, microSDHC"
Celkon Q40+,https://www.phonearena.com/phones/Celkon-Q40+_id9069,Battery,1500 mAh
Plum Trigger Pro,https://www.phonearena.com/phones/Plum-Trigger-Pro_id9099,OS,"Android 4.2
"
Plum Trigger Pro,https://www.phonearena.com/phones/Plum-Trigger-Pro_id9099,Display,"3.5 inches
480 x 320 pixels
"
Plum Trigger Pro,https://www.phonearena.com/phones/Plum-Trigger-Pro_id9099,Camera,"5 MP (Single camera)
1.3 MP front"
Plum Trigger Pro,https://www.phonearena.com/phones/Plum-Trigger-Pro_id9099,Hardware,"MediaTek
0.5GB RAM"
Plum Trigger Pro,https://www.phonearena.com/phones/Plum-Trigger-Pro_id9099,Storage,"4GB, microSDHC"
Plum Trigger Pro,https://www.phonearena.com/phones/Plum-Trigger-Pro_id9099,Battery,1350 mAh
Samsung Galaxy Grand Max,https://www.phonearena.com/phones/Samsung-Galaxy-Grand-Max_id9027,OS,"Android 4.4.4
"
Samsung Galaxy Grand Max,https://www.phonearena.com/phones/Samsung-Galaxy-Grand-Max_id9027,Display,"5.2 inches
1280 x 720 pixels
"
Samsung Galaxy Grand Max,https://www.phonearena.com/phones/Samsung-Galaxy-Grand-Max_id9027,Camera,"13 MP (Single camera)
5 MP front"
Samsung Galaxy Grand Max,https://www.phonearena.com/phones/Samsung-Galaxy-Grand-Max_id9027,Hardware,"Qualcomm Snapdragon 410
1.5GB RAM"
Samsung Galaxy Grand Max,https://www.phonearena.com/phones/Samsung-Galaxy-Grand-Max_id9027,Storage,"16GB, microSDXC"
Samsung Galaxy Grand Max,https://www.phonearena.com/phones/Samsung-Galaxy-Grand-Max_id9027,Battery,2500 mAh
Xolo Opus 3,https://www.phonearena.com/phones/Xolo-Opus-3_id9119,OS,"Android 4.4.2
"
Xolo Opus 3,https://www.phonearena.com/phones/Xolo-Opus-3_id9119,Display,"5.0 inches
1280 x 720 pixels
"
Xolo Opus 3,https://www.phonearena.com/phones/Xolo-Opus-3_id9119,Camera,"8 MP (Single camera)
5 MP front"
Xolo Opus 3,https://www.phonearena.com/phones/Xolo-Opus-3_id9119,Hardware,"MediaTek
1GB RAM"
Xolo Opus 3,https://www.phonearena.com/phones/Xolo-Opus-3_id9119,Storage,"8GB, microSDHC"
Xolo Opus 3,https://www.phonearena.com/phones/Xolo-Opus-3_id9119,Battery,2500 mAh
Micromax Bolt AD3520,https://www.phonearena.com/phones/Micromax-Bolt-AD3520_id9719,OS,"Android 4.4.2
"
Micromax Bolt AD3520,https://www.phonearena.com/phones/Micromax-Bolt-AD3520_id9719,Display,"3.5 inches
480 x 320 pixels
"
Micromax Bolt AD3520,https://www.phonearena.com/phones/Micromax-Bolt-AD3520_id9719,Camera,"2 MP (Single camera)
0.3 MP VGA front"
Micromax Bolt AD3520,https://www.phonearena.com/phones/Micromax-Bolt-AD3520_id9719,Hardware,"
0.5GB RAM"
Micromax Bolt AD3520,https://www.phonearena.com/phones/Micromax-Bolt-AD3520_id9719,Storage,"4GB, microSDHC"
Micromax Bolt AD3520,https://www.phonearena.com/phones/Micromax-Bolt-AD3520_id9719,Battery,1500 mAh
Fly Horizon 1 IQ239,https://www.phonearena.com/phones/Fly-Horizon-1-IQ239_id9225,OS,"Android 
"
Fly Horizon 1 IQ239,https://www.phonearena.com/phones/Fly-Horizon-1-IQ239_id9225,Display,"3.5 inches
480 x 320 pixels
"
Fly Horizon 1 IQ239,https://www.phonearena.com/phones/Fly-Horizon-1-IQ239_id9225,Camera,"2 MP (Single camera)
0.3 MP VGA front"
Fly Horizon 1 IQ239,https://www.phonearena.com/phones/Fly-Horizon-1-IQ239_id9225,Hardware,"
0.25GB RAM"
Fly Horizon 1 IQ239,https://www.phonearena.com/phones/Fly-Horizon-1-IQ239_id9225,Storage,"0.512GB, microSDHC"
Fly Horizon 1 IQ239,https://www.phonearena.com/phones/Fly-Horizon-1-IQ239_id9225,Battery,1100 mAh
Alcatel OneTouch POP 2 (5) Premium,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5-Premium_id9066,Released,"May 01, 2015"
Alcatel OneTouch POP 2 (5) Premium,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5-Premium_id9066,Display,"5.0 inches
1280 x 720 pixels
"
Alcatel OneTouch POP 2 (5) Premium,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5-Premium_id9066,Camera,"8 MP (Single camera)
2 MP front"
Alcatel OneTouch POP 2 (5) Premium,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5-Premium_id9066,Hardware,"Qualcomm Snapdragon 410
1GB RAM"
Alcatel OneTouch POP 2 (5) Premium,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5-Premium_id9066,Storage,"8GB, microSDHC"
Alcatel OneTouch POP 2 (5) Premium,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5-Premium_id9066,Battery,2500 mAh
Alcatel OneTouch POP 2 (5) Premium,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5-Premium_id9066,OS,"Android 5.0 Lollipop
"
Alcatel OneTouch Pop 2 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-Pop-2-4_id9065,Released,"May 01, 2015"
Alcatel OneTouch Pop 2 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-Pop-2-4_id9065,Display,"4.0 inches
854 x 480 pixels
"
Alcatel OneTouch Pop 2 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-Pop-2-4_id9065,Camera,"8 MP (Single camera)
1.3 MP front"
Alcatel OneTouch Pop 2 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-Pop-2-4_id9065,Hardware,"Qualcomm Snapdragon 410
1GB RAM"
Alcatel OneTouch Pop 2 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-Pop-2-4_id9065,Storage,"4GB, microSDHC"
Alcatel OneTouch Pop 2 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-Pop-2-4_id9065,Battery,2000 mAh
Alcatel OneTouch Pop 2 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-Pop-2-4_id9065,OS,"Android 5.0 Lollipop
"
Alcatel OneTouch PIXI 3 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4_id9046,Released,"Mar 01, 2015"
Alcatel OneTouch PIXI 3 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4_id9046,Display,"4.0 inches
800 x 480 pixels
"
Alcatel OneTouch PIXI 3 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4_id9046,Camera,"5 MP (Single camera)
1.3 MP front"
Alcatel OneTouch PIXI 3 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4_id9046,Hardware,"MediaTek
0.5GB RAM"
Alcatel OneTouch PIXI 3 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4_id9046,Storage,"4GB, microSDHC"
Alcatel OneTouch PIXI 3 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4_id9046,Battery,1300 mAh
Alcatel OneTouch PIXI 3 (4),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4_id9046,OS,"Android 4.4
"
Alcatel OneTouch POP 2 (5),https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5_id9064,Released,"May 01, 2015"
Alcatel OneTouch POP 2 (5),https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5_id9064,Display,"5.0 inches
854 x 480 pixels
"
Alcatel OneTouch POP 2 (5),https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5_id9064,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Alcatel OneTouch POP 2 (5),https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5_id9064,Hardware,"Qualcomm Snapdragon 410
1GB RAM"
Alcatel OneTouch POP 2 (5),https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5_id9064,Storage,"8GB, microSDHC"
Alcatel OneTouch POP 2 (5),https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5_id9064,Battery,2500 mAh
Alcatel OneTouch POP 2 (5),https://www.phonearena.com/phones/Alcatel-OneTouch-POP-2-5_id9064,OS,"Android 5.0 Lollipop
"
Plum Gator,https://www.phonearena.com/phones/Plum-Gator_id9101,OS,"Android 4.2.2
"
Plum Gator,https://www.phonearena.com/phones/Plum-Gator_id9101,Display,"3.5 inches
800 x 480 pixels
"
Plum Gator,https://www.phonearena.com/phones/Plum-Gator_id9101,Camera,"5 MP (Single camera)
1.3 MP front"
Plum Gator,https://www.phonearena.com/phones/Plum-Gator_id9101,Hardware,"MediaTek
0.5GB RAM"
Plum Gator,https://www.phonearena.com/phones/Plum-Gator_id9101,Storage,"4GB, microSDHC"
Plum Gator,https://www.phonearena.com/phones/Plum-Gator_id9101,Battery,3600 mAh
Samsung Galaxy E7,https://www.phonearena.com/phones/Samsung-Galaxy-E7_id9014,Released,"Feb 02, 2015"
Samsung Galaxy E7,https://www.phonearena.com/phones/Samsung-Galaxy-E7_id9014,Display,"5.5 inches
1280 x 720 pixels
"
Samsung Galaxy E7,https://www.phonearena.com/phones/Samsung-Galaxy-E7_id9014,Camera,"13 MP (Single camera)
5 MP front"
Samsung Galaxy E7,https://www.phonearena.com/phones/Samsung-Galaxy-E7_id9014,Hardware,"Qualcomm Snapdragon 410
2GB RAM"
Samsung Galaxy E7,https://www.phonearena.com/phones/Samsung-Galaxy-E7_id9014,Storage,"16GB, microSDXC"
Samsung Galaxy E7,https://www.phonearena.com/phones/Samsung-Galaxy-E7_id9014,Battery,2950 mAh
Samsung Galaxy E7,https://www.phonearena.com/phones/Samsung-Galaxy-E7_id9014,OS,"Android 5.1 Lollipop
Samsung TouchWiz UI"
Samsung Galaxy E5,https://www.phonearena.com/phones/Samsung-Galaxy-E5_id9015,OS,"Android 5.0 Lollipop
Samsung TouchWiz UI"
Samsung Galaxy E5,https://www.phonearena.com/phones/Samsung-Galaxy-E5_id9015,Display,"5.0 inches
1280 x 720 pixels
"
Samsung Galaxy E5,https://www.phonearena.com/phones/Samsung-Galaxy-E5_id9015,Camera,"8 MP (Single camera)
5 MP front"
Samsung Galaxy E5,https://www.phonearena.com/phones/Samsung-Galaxy-E5_id9015,Hardware,"Qualcomm Snapdragon 410
1.5GB RAM"
Samsung Galaxy E5,https://www.phonearena.com/phones/Samsung-Galaxy-E5_id9015,Storage,"16GB, microSDXC"
Samsung Galaxy E5,https://www.phonearena.com/phones/Samsung-Galaxy-E5_id9015,Battery,2400 mAh
Celkon Q455,https://www.phonearena.com/phones/Celkon-Q455_id9070,OS,"Android 4.4.2
"
Celkon Q455,https://www.phonearena.com/phones/Celkon-Q455_id9070,Display,"4.5 inches
960 x 540 pixels
"
Celkon Q455,https://www.phonearena.com/phones/Celkon-Q455_id9070,Camera,"8 MP (Single camera)
1.3 MP front"
Celkon Q455,https://www.phonearena.com/phones/Celkon-Q455_id9070,Hardware,"
1GB RAM"
Celkon Q455,https://www.phonearena.com/phones/Celkon-Q455_id9070,Storage,"16GB, microSDHC"
Celkon Q455,https://www.phonearena.com/phones/Celkon-Q455_id9070,Battery,2000 mAh
Videocon Infinium Z30,https://www.phonearena.com/phones/Videocon-Infinium-Z30_id9295,OS,"Android 4.4.2
"
Videocon Infinium Z30,https://www.phonearena.com/phones/Videocon-Infinium-Z30_id9295,Display,"3.5 inches
480 x 320 pixels
"
Videocon Infinium Z30,https://www.phonearena.com/phones/Videocon-Infinium-Z30_id9295,Camera,"3.2 MP (Single camera)
0.3 MP VGA front"
Videocon Infinium Z30,https://www.phonearena.com/phones/Videocon-Infinium-Z30_id9295,Hardware,"
0.25GB RAM"
Videocon Infinium Z30,https://www.phonearena.com/phones/Videocon-Infinium-Z30_id9295,Storage,"0.512GB, microSDHC"
Videocon Infinium Z30,https://www.phonearena.com/phones/Videocon-Infinium-Z30_id9295,Battery,1400 mAh
Plum Coach Plus,https://www.phonearena.com/phones/Plum-Coach-Plus_id9102,OS,"Android 4.2.2
"
Plum Coach Plus,https://www.phonearena.com/phones/Plum-Coach-Plus_id9102,Display,"6.0 inches
960 x 540 pixels
"
Plum Coach Plus,https://www.phonearena.com/phones/Plum-Coach-Plus_id9102,Camera,"8 MP (Single camera)
2 MP front"
Plum Coach Plus,https://www.phonearena.com/phones/Plum-Coach-Plus_id9102,Hardware,"MediaTek
0.5GB RAM"
Plum Coach Plus,https://www.phonearena.com/phones/Plum-Coach-Plus_id9102,Storage,"4GB, microSDXC"
Plum Coach Plus,https://www.phonearena.com/phones/Plum-Coach-Plus_id9102,Battery,2600 mAh
HTC Desire 826,https://www.phonearena.com/phones/HTC-Desire-826_id9058,Released,"Apr 01, 2015"
HTC Desire 826,https://www.phonearena.com/phones/HTC-Desire-826_id9058,Display,"5.5 inches
1920 x 1080 pixels
"
HTC Desire 826,https://www.phonearena.com/phones/HTC-Desire-826_id9058,Camera,"13 MP (Single camera)
4 MP front"
HTC Desire 826,https://www.phonearena.com/phones/HTC-Desire-826_id9058,Hardware,"Qualcomm Snapdragon 615
2GB RAM"
HTC Desire 826,https://www.phonearena.com/phones/HTC-Desire-826_id9058,Storage,"16GB, microSDXC"
HTC Desire 826,https://www.phonearena.com/phones/HTC-Desire-826_id9058,Battery,2600 mAh
HTC Desire 826,https://www.phonearena.com/phones/HTC-Desire-826_id9058,OS,"Android 5.0 Lollipop
HTC Sense UI"
ZTE Grand X Max+,https://www.phonearena.com/phones/ZTE-Grand-X-Max+_id9057,OS,"Android 4.4.4
"
ZTE Grand X Max+,https://www.phonearena.com/phones/ZTE-Grand-X-Max+_id9057,Display,"6.0 inches
1280 x 720 pixels
"
ZTE Grand X Max+,https://www.phonearena.com/phones/ZTE-Grand-X-Max+_id9057,Camera,"13 MP (Single camera)
5 MP front"
ZTE Grand X Max+,https://www.phonearena.com/phones/ZTE-Grand-X-Max+_id9057,Hardware,"Qualcomm Snapdragon 400
2GB RAM"
ZTE Grand X Max+,https://www.phonearena.com/phones/ZTE-Grand-X-Max+_id9057,Storage,"16GB, microSDHC"
ZTE Grand X Max+,https://www.phonearena.com/phones/ZTE-Grand-X-Max+_id9057,Battery,3200 mAh
Fly Horizon 2 IQ436,https://www.phonearena.com/phones/Fly-Horizon-2-IQ436_id9226,OS,"Android 
"
Fly Horizon 2 IQ436,https://www.phonearena.com/phones/Fly-Horizon-2-IQ436_id9226,Display,"3.5 inches
480 x 320 pixels
"
Fly Horizon 2 IQ436,https://www.phonearena.com/phones/Fly-Horizon-2-IQ436_id9226,Camera,"3.2 MP (Single camera)
0.3 MP VGA front"
Fly Horizon 2 IQ436,https://www.phonearena.com/phones/Fly-Horizon-2-IQ436_id9226,Hardware,"
0.5GB RAM"
Fly Horizon 2 IQ436,https://www.phonearena.com/phones/Fly-Horizon-2-IQ436_id9226,Storage,"0.512GB, microSDHC"
Fly Horizon 2 IQ436,https://www.phonearena.com/phones/Fly-Horizon-2-IQ436_id9226,Battery,1500 mAh
Lenovo P90,https://www.phonearena.com/phones/Lenovo-P90_id9035,Released,"Apr 01, 2015"
Lenovo P90,https://www.phonearena.com/phones/Lenovo-P90_id9035,Display,"5.5 inches
1920 x 1080 pixels
"
Lenovo P90,https://www.phonearena.com/phones/Lenovo-P90_id9035,Camera,"13 MP (Single camera)
5 MP front"
Lenovo P90,https://www.phonearena.com/phones/Lenovo-P90_id9035,Hardware,"Intel Atom
2GB RAM"
Lenovo P90,https://www.phonearena.com/phones/Lenovo-P90_id9035,Storage,"32GB, "
Lenovo P90,https://www.phonearena.com/phones/Lenovo-P90_id9035,Battery,4000 mAh
Lenovo P90,https://www.phonearena.com/phones/Lenovo-P90_id9035,OS,"Android 4.4
"
Lenovo VIBE X2 Pro,https://www.phonearena.com/phones/Lenovo-VIBE-X2-Pro_id9036,Released,"Apr 01, 2015"
Lenovo VIBE X2 Pro,https://www.phonearena.com/phones/Lenovo-VIBE-X2-Pro_id9036,Display,"5.3 inches
1920 x 1080 pixels
"
Lenovo VIBE X2 Pro,https://www.phonearena.com/phones/Lenovo-VIBE-X2-Pro_id9036,Camera,"13 MP (Single camera)
13 MP front"
Lenovo VIBE X2 Pro,https://www.phonearena.com/phones/Lenovo-VIBE-X2-Pro_id9036,Hardware,"Qualcomm Snapdragon 615
2GB RAM"
Lenovo VIBE X2 Pro,https://www.phonearena.com/phones/Lenovo-VIBE-X2-Pro_id9036,Storage,"32GB, "
Lenovo VIBE X2 Pro,https://www.phonearena.com/phones/Lenovo-VIBE-X2-Pro_id9036,Battery,2410 mAh
Lenovo VIBE X2 Pro,https://www.phonearena.com/phones/Lenovo-VIBE-X2-Pro_id9036,OS,"Android 4.4
Lenovo Vibe UI"
Asus ZenFone Zoom,https://www.phonearena.com/phones/Asus-ZenFone-Zoom_id9052,Released,"Dec 01, 2015"
Asus ZenFone Zoom,https://www.phonearena.com/phones/Asus-ZenFone-Zoom_id9052,Display,"5.5 inches
1920 x 1080 pixels
"
Asus ZenFone Zoom,https://www.phonearena.com/phones/Asus-ZenFone-Zoom_id9052,Camera,"13 MP (Single camera)
5 MP front"
Asus ZenFone Zoom,https://www.phonearena.com/phones/Asus-ZenFone-Zoom_id9052,Hardware,"Intel Atom
4GB RAM"
Asus ZenFone Zoom,https://www.phonearena.com/phones/Asus-ZenFone-Zoom_id9052,Storage,"64GB, microSDXC"
Asus ZenFone Zoom,https://www.phonearena.com/phones/Asus-ZenFone-Zoom_id9052,Battery,3000 mAh
Asus ZenFone Zoom,https://www.phonearena.com/phones/Asus-ZenFone-Zoom_id9052,OS,"Android 5.0 Lollipop
ASUS Zen UI"
Asus ZenFone 2,https://www.phonearena.com/phones/Asus-ZenFone-2_id9050,OS,"Android 6.0 Marshmallow
ASUS Zen UI"
Asus ZenFone 2,https://www.phonearena.com/phones/Asus-ZenFone-2_id9050,Display,"5.5 inches
1920 x 1080 pixels
"
Asus ZenFone 2,https://www.phonearena.com/phones/Asus-ZenFone-2_id9050,Camera,"13 MP (Single camera)
5 MP front"
Asus ZenFone 2,https://www.phonearena.com/phones/Asus-ZenFone-2_id9050,Hardware,"Intel Atom
4GB RAM"
Asus ZenFone 2,https://www.phonearena.com/phones/Asus-ZenFone-2_id9050,Storage,"64GB, microSDXC"
Asus ZenFone 2,https://www.phonearena.com/phones/Asus-ZenFone-2_id9050,Battery,3000 mAh
HTC Desire 320,https://www.phonearena.com/phones/HTC-Desire-320_id9049,OS,"Android 
HTC Sense UI"
HTC Desire 320,https://www.phonearena.com/phones/HTC-Desire-320_id9049,Display,"4.5 inches
854 x 480 pixels
"
HTC Desire 320,https://www.phonearena.com/phones/HTC-Desire-320_id9049,Camera,"5 MP (Single camera)
0.3 MP VGA front"
HTC Desire 320,https://www.phonearena.com/phones/HTC-Desire-320_id9049,Hardware,"
0.5GB RAM"
HTC Desire 320,https://www.phonearena.com/phones/HTC-Desire-320_id9049,Storage,"4GB, microSDHC"
HTC Desire 320,https://www.phonearena.com/phones/HTC-Desire-320_id9049,Battery,2100 mAh
Alcatel OneTouch PIXI 3 (4.5),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4.5_id9048,Released,"May 01, 2015"
Alcatel OneTouch PIXI 3 (4.5),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4.5_id9048,Display,"4.5 inches
854 x 480 pixels
"
Alcatel OneTouch PIXI 3 (4.5),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4.5_id9048,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Alcatel OneTouch PIXI 3 (4.5),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4.5_id9048,Hardware,"MediaTek
1GB RAM"
Alcatel OneTouch PIXI 3 (4.5),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4.5_id9048,Storage,"4GB, microSDHC"
Alcatel OneTouch PIXI 3 (4.5),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4.5_id9048,Battery,1400 mAh
Alcatel OneTouch PIXI 3 (4.5),https://www.phonearena.com/phones/Alcatel-OneTouch-PIXI-3-4.5_id9048,OS,"Android 4.4
"
LG G Flex 2,https://www.phonearena.com/phones/LG-G-Flex-2_id9038,OS,"Android 5.1 Lollipop
"
LG G Flex 2,https://www.phonearena.com/phones/LG-G-Flex-2_id9038,Display,"5.5 inches
1920 x 1080 pixels
"
LG G Flex 2,https://www.phonearena.com/phones/LG-G-Flex-2_id9038,Camera,"13 MP (Single camera)
2.1 MP front"
LG G Flex 2,https://www.phonearena.com/phones/LG-G-Flex-2_id9038,Hardware,"Qualcomm Snapdragon 810
3GB RAM"
LG G Flex 2,https://www.phonearena.com/phones/LG-G-Flex-2_id9038,Storage,"32GB, microSDXC"
LG G Flex 2,https://www.phonearena.com/phones/LG-G-Flex-2_id9038,Battery,3000 mAh
BLU Studio 5.0 HD LTE,https://www.phonearena.com/phones/BLU-Studio-5.0-HD-LTE_id9108,OS,"Android 4.4.2
"
BLU Studio 5.0 HD LTE,https://www.phonearena.com/phones/BLU-Studio-5.0-HD-LTE_id9108,Display,"5.0 inches
1280 x 720 pixels
"
BLU Studio 5.0 HD LTE,https://www.phonearena.com/phones/BLU-Studio-5.0-HD-LTE_id9108,Camera,"13 MP (Single camera)
5 MP front"
BLU Studio 5.0 HD LTE,https://www.phonearena.com/phones/BLU-Studio-5.0-HD-LTE_id9108,Hardware,"Qualcomm Snapdragon 400
1GB RAM"
BLU Studio 5.0 HD LTE,https://www.phonearena.com/phones/BLU-Studio-5.0-HD-LTE_id9108,Storage,"8GB, microSDHC"
BLU Studio 5.0 HD LTE,https://www.phonearena.com/phones/BLU-Studio-5.0-HD-LTE_id9108,Battery,2200 mAh
Celkon Campus One A354C,https://www.phonearena.com/phones/Celkon-Campus-One-A354C_id9072,OS,"Android 4.4
"
Celkon Campus One A354C,https://www.phonearena.com/phones/Celkon-Campus-One-A354C_id9072,Display,"3.5 inches
480 x 320 pixels
"
Celkon Campus One A354C,https://www.phonearena.com/phones/Celkon-Campus-One-A354C_id9072,Camera,"2 MP (Single camera)
"
Celkon Campus One A354C,https://www.phonearena.com/phones/Celkon-Campus-One-A354C_id9072,Hardware,"
0.25GB RAM"
Celkon Campus One A354C,https://www.phonearena.com/phones/Celkon-Campus-One-A354C_id9072,Storage,"0.512GB, microSDHC"
Celkon Campus One A354C,https://www.phonearena.com/phones/Celkon-Campus-One-A354C_id9072,Battery,1200 mAh
ARCHOS 50c Helium 4G,https://www.phonearena.com/phones/ARCHOS-50c-Helium-4G_id9044,Announced,No information
ARCHOS 50c Helium 4G,https://www.phonearena.com/phones/ARCHOS-50c-Helium-4G_id9044,Display,"5.0 inches
854 x 480 pixels
"
ARCHOS 50c Helium 4G,https://www.phonearena.com/phones/ARCHOS-50c-Helium-4G_id9044,Camera,"5 MP (Single camera)
0.3 MP VGA front"
ARCHOS 50c Helium 4G,https://www.phonearena.com/phones/ARCHOS-50c-Helium-4G_id9044,Hardware,"MediaTek
1GB RAM"
ARCHOS 50c Helium 4G,https://www.phonearena.com/phones/ARCHOS-50c-Helium-4G_id9044,Storage,"8GB, microSDXC"
ARCHOS 50c Helium 4G,https://www.phonearena.com/phones/ARCHOS-50c-Helium-4G_id9044,Battery,2500 mAh
ARCHOS 50c Helium 4G,https://www.phonearena.com/phones/ARCHOS-50c-Helium-4G_id9044,OS,"Android 4.4.4
"
Zen Mobile Ultrafone 104,https://www.phonearena.com/phones/Zen-Mobile-Ultrafone-104_id9447,OS,"Android 4.0
"
Zen Mobile Ultrafone 104,https://www.phonearena.com/phones/Zen-Mobile-Ultrafone-104_id9447,Display,"3.5 inches
480 x 320 pixels
"
